theta,reference,proportional,integral,derivative,dutycycle,g_comp,f_comp,time
1.571,1.571,-0.001,-0.076,0.006,-0.329,0.403,-0.003,2.609
1.571,1.571,0,-0.076,0.013,-0.34,0.403,0,2.614
1.57,1.571,0.001,-0.076,0.005,-0.333,0.403,0.001,2.619
1.57,1.571,0.001,-0.076,0.006,-0.336,0.403,0.003,2.624
1.57,1.571,0.002,-0.076,0.006,-0.338,0.403,0.004,2.629
1.57,1.571,0.002,-0.076,-0.001,-0.331,0.403,0.004,2.634
1.57,1.571,0.002,-0.076,0,-0.332,0.403,0.004,2.639
1.57,1.571,0.002,-0.076,0,-0.332,0.403,0.004,2.644
1.57,1.571,0.001,-0.076,-0.007,-0.323,0.403,0.003,2.649
1.57,1.571,0.001,-0.076,0.001,-0.332,0.403,0.003,2.654
1.57,1.571,0.002,-0.076,0.007,-0.339,0.403,0.004,2.659
1.57,1.571,0.002,-0.076,-0.001,-0.331,0.403,0.004,2.664
1.57,1.571,0.002,-0.076,0,-0.333,0.403,0.004,2.669
1.57,1.571,0.002,-0.076,0,-0.333,0.403,0.004,2.674
1.57,1.571,0.002,-0.076,0,-0.333,0.403,0.004,2.679
1.57,1.571,0.002,-0.076,0,-0.333,0.403,0.004,2.684
1.57,1.571,0.002,-0.075,0,-0.333,0.403,0.004,2.69
1.57,1.571,0.001,-0.075,-0.007,-0.324,0.403,0.003,2.695
1.57,1.571,0.002,-0.075,0.009,-0.342,0.403,0.004,2.7
1.57,1.571,0.002,-0.075,-0.002,-0.331,0.403,0.004,2.705
1.57,1.571,0.002,-0.075,0,-0.334,0.403,0.004,2.71
1.57,1.571,0.002,-0.075,0,-0.333,0.403,0.004,2.715
1.57,1.571,0.001,-0.075,-0.007,-0.324,0.403,0.003,2.72
1.57,1.571,0.002,-0.075,0.009,-0.342,0.403,0.004,2.725
1.57,1.571,0.002,-0.075,-0.002,-0.332,0.403,0.004,2.73
1.57,1.571,0.002,-0.075,0,-0.334,0.403,0.004,2.735
1.57,1.571,0.002,-0.075,0,-0.334,0.403,0.004,2.74
1.57,1.571,0.002,-0.075,0,-0.334,0.403,0.004,2.745
1.57,1.571,0.002,-0.075,0,-0.334,0.403,0.004,2.75
1.57,1.571,0.001,-0.075,-0.007,-0.325,0.403,0.003,2.755
1.57,1.571,0.002,-0.074,0.009,-0.343,0.403,0.004,2.76
1.57,1.571,0.002,-0.074,-0.002,-0.332,0.403,0.004,2.765
1.57,1.571,0.001,-0.074,-0.007,-0.325,0.403,0.003,2.77
1.57,1.571,0.002,-0.074,0.009,-0.343,0.403,0.004,2.775
1.57,1.571,0.002,-0.074,-0.002,-0.332,0.403,0.004,2.78
1.57,1.571,0.002,-0.074,0,-0.335,0.403,0.004,2.785
1.57,1.571,0.002,-0.074,0,-0.334,0.403,0.004,2.79
1.57,1.571,0.002,-0.074,0,-0.334,0.403,0.004,2.795
1.57,1.571,0.002,-0.074,0,-0.334,0.403,0.004,2.8
1.57,1.571,0.002,-0.074,0,-0.335,0.403,0.004,2.805
1.57,1.571,0.001,-0.074,-0.007,-0.325,0.403,0.003,2.81
1.57,1.571,0.001,-0.074,0.001,-0.334,0.403,0.003,2.815
1.57,1.571,0.002,-0.074,0.007,-0.342,0.403,0.004,2.82
1.57,1.571,0.002,-0.074,-0.001,-0.333,0.403,0.004,2.825
1.57,1.571,0.002,-0.073,0,-0.335,0.403,0.004,2.83
1.57,1.571,0.002,-0.073,0,-0.335,0.403,0.004,2.835
1.57,1.571,0.002,-0.073,0,-0.335,0.403,0.004,2.84
1.57,1.571,0.002,-0.073,0,-0.335,0.403,0.004,2.845
1.57,1.571,0.002,-0.073,0,-0.335,0.403,0.004,2.85
1.57,1.571,0.002,-0.073,0,-0.335,0.403,0.004,2.855
1.57,1.571,0.002,-0.073,0,-0.335,0.403,0.004,2.86
1.57,1.571,0.002,-0.073,0,-0.335,0.403,0.004,2.865
1.57,1.571,0.002,-0.073,0,-0.335,0.403,0.004,2.87
1.57,1.571,0.002,-0.073,0,-0.336,0.403,0.004,2.875
1.57,1.571,0.002,-0.073,0,-0.336,0.403,0.004,2.88
1.57,1.571,0.002,-0.073,0,-0.336,0.403,0.004,2.885
1.57,1.571,0.002,-0.073,0,-0.336,0.403,0.004,2.89
1.57,1.571,0.002,-0.073,0,-0.336,0.403,0.004,2.895
1.57,1.571,0.002,-0.072,0,-0.336,0.403,0.004,2.9
1.57,1.571,0.001,-0.072,-0.007,-0.327,0.403,0.003,2.905
1.57,1.571,0.001,-0.072,0.001,-0.336,0.403,0.003,2.91
1.57,1.571,0.002,-0.072,0.007,-0.343,0.403,0.004,2.915
1.57,1.571,0.002,-0.072,-0.001,-0.335,0.403,0.004,2.92
1.57,1.571,0.002,-0.072,0,-0.337,0.403,0.004,2.925
1.57,1.571,0.002,-0.072,0,-0.336,0.403,0.004,2.93
1.57,1.571,0.002,-0.072,0,-0.336,0.403,0.004,2.935
1.57,1.571,0.002,-0.072,0,-0.336,0.403,0.004,2.94
1.57,1.571,0.002,-0.072,0,-0.337,0.403,0.004,2.945
1.57,1.571,0.002,-0.072,0,-0.337,0.403,0.004,2.95
1.57,1.571,0.001,-0.072,-0.007,-0.328,0.403,0.003,2.955
1.57,1.571,0.001,-0.072,0.001,-0.336,0.403,0.003,2.96
1.57,1.571,0.002,-0.072,0.007,-0.344,0.403,0.004,2.965
1.57,1.571,0.001,-0.072,-0.009,-0.326,0.403,0.003,2.97
1.57,1.571,0.001,-0.071,0.002,-0.337,0.403,0.003,2.975
1.57,1.571,0.002,-0.071,0.007,-0.344,0.403,0.004,2.98
1.57,1.571,0.002,-0.071,-0.001,-0.336,0.403,0.004,2.985
1.57,1.571,0.002,-0.071,0,-0.337,0.403,0.004,2.99
1.57,1.571,0.002,-0.071,0,-0.337,0.403,0.004,2.995
1.57,1.571,0.002,-0.071,0,-0.337,0.403,0.004,3
1.57,1.571,0.002,-0.071,0,-0.337,0.403,0.004,3.005
1.57,1.571,0.002,-0.071,0,-0.337,0.403,0.004,3.01
1.57,1.571,0.002,-0.071,0,-0.337,0.403,0.004,3.015
1.57,1.571,0.002,-0.071,0,-0.338,0.403,0.004,3.02
1.57,1.571,0.001,-0.071,-0.007,-0.328,0.403,0.003,3.025
1.57,1.571,0.002,-0.071,0.009,-0.346,0.403,0.004,3.03
1.57,1.571,0.002,-0.071,-0.002,-0.336,0.403,0.004,3.035
1.57,1.571,0.002,-0.071,0,-0.338,0.403,0.004,3.04
1.57,1.571,0.002,-0.07,0,-0.338,0.403,0.004,3.045
1.57,1.571,0.001,-0.07,-0.007,-0.329,0.403,0.003,3.05
1.57,1.571,0.001,-0.07,0.001,-0.338,0.403,0.003,3.055
1.57,1.571,0.002,-0.07,0.007,-0.345,0.403,0.004,3.06
1.57,1.571,0.002,-0.07,-0.001,-0.337,0.403,0.004,3.065
1.57,1.571,0.002,-0.07,0,-0.339,0.403,0.004,3.07
1.57,1.571,0.002,-0.07,0,-0.338,0.403,0.004,3.075
1.57,1.571,0.002,-0.07,0,-0.338,0.403,0.004,3.08
1.57,1.571,0.002,-0.07,0,-0.338,0.403,0.004,3.085
1.57,1.571,0.002,-0.07,0,-0.339,0.403,0.004,3.09
1.57,1.571,0.002,-0.07,0,-0.339,0.403,0.004,3.095
1.57,1.571,0.001,-0.07,-0.007,-0.33,0.403,0.003,3.1
1.57,1.571,0.002,-0.07,0.009,-0.347,0.403,0.004,3.105
1.57,1.571,0.002,-0.07,-0.002,-0.337,0.403,0.004,3.11
1.57,1.571,0.001,-0.069,-0.007,-0.33,0.403,0.003,3.115
1.57,1.571,0.002,-0.069,0.009,-0.348,0.403,0.004,3.12
1.57,1.571,0.002,-0.069,-0.002,-0.337,0.403,0.004,3.125
1.57,1.571,0.001,-0.069,-0.007,-0.33,0.403,0.003,3.13
1.57,1.571,0.001,-0.069,0.001,-0.339,0.403,0.003,3.135
1.57,1.571,0.002,-0.069,0.007,-0.346,0.403,0.004,3.14
1.57,1.571,0.002,-0.069,-0.001,-0.338,0.403,0.004,3.145
1.57,1.571,0.001,-0.069,-0.007,-0.33,0.403,0.003,3.15
1.57,1.571,0.001,-0.069,0.001,-0.339,0.403,0.003,3.155
1.57,1.571,0.002,-0.069,0.007,-0.346,0.403,0.004,3.16
1.57,1.571,0.002,-0.069,-0.001,-0.338,0.403,0.004,3.165
1.57,1.571,0.001,-0.069,-0.007,-0.331,0.403,0.003,3.17
1.57,1.571,0.002,-0.069,0.009,-0.348,0.403,0.004,3.175
1.57,1.571,0.002,-0.069,-0.002,-0.338,0.403,0.004,3.18
1.57,1.571,0.002,-0.069,0,-0.34,0.403,0.004,3.185
1.57,1.571,0.002,-0.068,0,-0.34,0.403,0.004,3.19
1.57,1.571,0.002,-0.068,0,-0.34,0.403,0.004,3.195
1.57,1.571,0.002,-0.068,0,-0.34,0.403,0.004,3.2
1.57,1.571,0.002,-0.068,0,-0.34,0.403,0.004,3.205
1.57,1.571,0.002,-0.068,0,-0.34,0.403,0.004,3.21
1.57,1.571,0.002,-0.068,0,-0.34,0.403,0.004,3.215
1.57,1.571,0.002,-0.068,0,-0.34,0.403,0.004,3.22
1.57,1.571,0.001,-0.068,-0.007,-0.331,0.403,0.003,3.225
1.57,1.571,0.001,-0.068,0.001,-0.34,0.403,0.003,3.23
1.57,1.571,0.001,-0.068,0,-0.338,0.403,0.003,3.235
1.57,1.571,0.002,-0.068,0.007,-0.348,0.403,0.004,3.24
1.57,1.571,0.001,-0.068,-0.009,-0.33,0.403,0.003,3.245
1.57,1.571,0.001,-0.068,0.002,-0.341,0.403,0.003,3.25
1.57,1.571,0.002,-0.068,0.007,-0.348,0.403,0.004,3.255
1.57,1.571,0.001,-0.068,-0.009,-0.33,0.403,0.003,3.26
1.57,1.571,0.002,-0.067,0.009,-0.35,0.403,0.004,3.265
1.57,1.571,0.001,-0.067,-0.009,-0.33,0.403,0.003,3.27
1.571,1.571,0,-0.067,-0.013,-0.323,0.403,0,3.275
1.571,1.571,0,-0.067,0.003,-0.338,0.403,0,3.28
1.571,1.571,-0.001,-0.067,-0.015,-0.317,0.403,-0.003,3.285
1.572,1.571,-0.002,-0.068,-0.012,-0.316,0.403,-0.005,3.29
1.572,1.571,-0.003,-0.068,-0.005,-0.321,0.403,-0.006,3.296
1.573,1.571,-0.003,-0.068,-0.006,-0.318,0.403,-0.008,3.301
1.573,1.571,-0.004,-0.068,-0.013,-0.307,0.403,-0.01,3.306
1.573,1.571,-0.004,-0.068,0.003,-0.322,0.403,-0.01,3.311
1.574,1.571,-0.006,-0.069,-0.015,-0.301,0.403,-0.013,3.316
1.574,1.571,-0.006,-0.069,-0.004,-0.309,0.403,-0.014,3.321
1.574,1.571,-0.006,-0.069,0.001,-0.314,0.403,-0.014,3.326
1.575,1.571,-0.007,-0.069,-0.015,-0.295,0.403,-0.017,3.331
1.575,1.571,-0.007,-0.07,0.003,-0.312,0.403,-0.017,3.336
1.575,1.571,-0.008,-0.07,-0.008,-0.299,0.403,-0.018,3.341
1.575,1.571,-0.008,-0.07,-0.006,-0.299,0.403,-0.019,3.346
1.576,1.571,-0.009,-0.071,-0.006,-0.296,0.403,-0.021,3.351
1.576,1.571,-0.009,-0.071,0.001,-0.303,0.403,-0.021,3.356
1.576,1.571,-0.009,-0.072,-0.008,-0.292,0.403,-0.022,3.361
1.576,1.571,-0.009,-0.072,0.002,-0.301,0.403,-0.022,3.366
1.576,1.571,-0.009,-0.073,0,-0.299,0.403,-0.022,3.371
1.576,1.571,-0.01,-0.073,-0.007,-0.289,0.403,-0.023,3.376
1.576,1.571,-0.01,-0.073,0.001,-0.298,0.403,-0.023,3.381
1.577,1.571,-0.01,-0.074,-0.008,-0.286,0.403,-0.024,3.386
1.577,1.571,-0.01,-0.074,0.002,-0.295,0.403,-0.024,3.391
1.577,1.571,-0.01,-0.075,0,-0.293,0.403,-0.024,3.396
1.577,1.571,-0.01,-0.075,0,-0.293,0.403,-0.024,3.401
1.576,1.571,-0.01,-0.076,0.007,-0.301,0.403,-0.023,3.406
1.577,1.571,-0.01,-0.076,-0.009,-0.283,0.403,-0.024,3.411
1.577,1.571,-0.01,-0.077,0.002,-0.293,0.403,-0.024,3.416
1.576,1.571,-0.01,-0.077,0.007,-0.299,0.403,-0.023,3.421
1.576,1.571,-0.01,-0.078,-0.001,-0.291,0.403,-0.023,3.426
1.576,1.571,-0.009,-0.078,0.008,-0.301,0.403,-0.022,3.431
1.576,1.571,-0.009,-0.078,0.006,-0.301,0.403,-0.021,3.436
1.575,1.571,-0.008,-0.079,0.006,-0.302,0.403,-0.019,3.441
1.575,1.571,-0.008,-0.079,0.006,-0.304,0.403,-0.018,3.446
1.574,1.571,-0.007,-0.08,0.013,-0.315,0.403,-0.015,3.451
1.574,1.571,-0.007,-0.08,-0.003,-0.298,0.403,-0.015,3.456
1.574,1.571,-0.006,-0.08,0.015,-0.319,0.403,-0.013,3.461
1.574,1.571,-0.005,-0.08,0.004,-0.31,0.403,-0.012,3.466
1.574,1.571,-0.005,-0.081,-0.001,-0.305,0.403,-0.012,3.471
1.573,1.571,-0.004,-0.081,0.015,-0.324,0.403,-0.009,3.476
1.573,1.571,-0.003,-0.081,0.004,-0.315,0.403,-0.008,3.481
1.573,1.571,-0.003,-0.081,-0.001,-0.31,0.403,-0.008,3.486
1.572,1.571,-0.002,-0.081,0.015,-0.329,0.403,-0.005,3.491
1.572,1.571,-0.002,-0.081,0.004,-0.32,0.403,-0.004,3.496
1.572,1.571,-0.002,-0.081,-0.001,-0.315,0.403,-0.004,3.501
1.572,1.571,-0.002,-0.081,0,-0.316,0.403,-0.004,3.506
1.571,1.571,-0.001,-0.081,0.007,-0.325,0.403,-0.003,3.511
1.571,1.571,-0.001,-0.081,-0.001,-0.316,0.403,-0.003,3.516
1.571,1.571,-0.001,-0.081,0,-0.318,0.403,-0.003,3.521
1.571,1.571,-0.001,-0.082,0,-0.318,0.403,-0.003,3.526
1.571,1.571,-0.001,-0.082,0,-0.318,0.403,-0.003,3.531
1.571,1.571,-0.001,-0.082,0,-0.318,0.403,-0.003,3.536
1.571,1.571,-0.001,-0.082,0,-0.317,0.403,-0.003,3.541
1.571,1.571,-0.001,-0.082,0,-0.317,0.403,-0.003,3.546
1.571,1.571,-0.001,-0.082,0,-0.317,0.403,-0.003,3.551
1.571,1.571,-0.001,-0.082,0,-0.317,0.403,-0.003,3.556
1.571,1.571,-0.001,-0.082,0.007,-0.326,0.403,-0.001,3.561
1.568,1.571,0.004,-0.082,0.064,-0.4,0.403,0.01,3.566
1.566,1.571,0.009,-0.081,0.045,-0.396,0.403,0.021,3.571
1.564,1.571,0.012,-0.081,0.027,-0.388,0.403,0.027,3.576
1.56,1.571,0.019,-0.08,0.089,-0.475,0.403,0.044,3.581
1.557,1.571,0.024,-0.079,0.055,-0.46,0.403,0.057,3.586
1.555,1.571,0.028,-0.077,0.04,-0.459,0.403,0.066,3.591
1.549,1.571,0.039,-0.076,0.13,-0.586,0.403,0.09,3.596
1.544,1.571,0.049,-0.074,0.105,-0.596,0.403,0.113,3.601
1.54,1.571,0.055,-0.071,0.066,-0.582,0.403,0.129,3.606
1.534,1.571,0.067,-0.068,0.14,-0.697,0.403,0.156,3.611
1.528,1.571,0.077,-0.064,0.111,-0.706,0.402,0.18,3.616
1.524,1.571,0.085,-0.061,0.08,-0.705,0.402,0.198,3.621
1.517,1.571,0.097,-0.056,0.144,-0.798,0.402,0.21,3.626
1.513,1.571,0.105,-0.051,0.073,-0.739,0.402,0.21,3.631
1.508,1.571,0.113,-0.046,0.087,-0.766,0.402,0.21,3.636
1.501,1.571,0.125,-0.041,0.143,-0.839,0.402,0.21,3.641
1.497,1.571,0.132,-0.035,0.066,-0.775,0.402,0.21,3.646
1.493,1.571,0.14,-0.028,0.089,-0.812,0.402,0.21,3.651
1.487,1.571,0.15,-0.021,0.121,-0.861,0.401,0.21,3.656
1.485,1.571,0.154,-0.014,0.027,-0.778,0.401,0.21,3.661
1.482,1.571,0.161,-0.007,0.082,-0.847,0.401,0.21,3.666
1.477,1.571,0.168,0.001,0.086,-0.866,0.401,0.21,3.671
1.476,1.571,0.17,0.008,0.005,-0.794,0.401,0.21,3.676
1.473,1.571,0.177,0.016,0.087,-0.89,0.401,0.21,3.681
1.47,1.571,0.181,0.025,0.041,-0.857,0.401,0.21,3.686
1.47,1.571,0.182,0.033,-0.001,-0.824,0.401,0.21,3.691
1.467,1.571,0.186,0.041,0.058,-0.897,0.401,0.21,3.696
1.466,1.571,0.188,0.05,0.017,-0.866,0.401,0.21,3.701
1.466,1.571,0.189,0.058,0.004,-0.862,0.401,0.21,3.706
1.465,1.571,0.191,0.067,0.028,-0.897,0.401,0.21,3.711
1.464,1.571,0.192,0.076,0.002,-0.88,0.401,0.21,3.716
1.464,1.571,0.192,0.084,0,-0.886,0.401,0.21,3.721
1.464,1.571,0.192,0.093,0.007,-0.903,0.401,0.21,3.726
1.464,1.571,0.192,0.102,-0.009,-0.895,0.401,0.21,3.731
1.465,1.571,0.191,0.111,-0.006,-0.907,0.401,0.21,3.736
1.465,1.571,0.191,0.119,-0.006,-0.914,0.401,0.21,3.741
1.466,1.571,0.189,0.128,-0.021,-0.907,0.401,0.21,3.746
1.467,1.571,0.187,0.136,-0.018,-0.916,0.401,0.21,3.751
1.468,1.571,0.185,0.145,-0.026,-0.915,0.401,0.21,3.756
1.469,1.571,0.183,0.153,-0.024,-0.923,0.401,0.21,3.761
1.47,1.571,0.181,0.161,-0.024,-0.928,0.401,0.21,3.766
1.472,1.571,0.178,0.169,-0.032,-0.926,0.401,0.21,3.771
1.474,1.571,0.175,0.177,-0.03,-0.933,0.401,0.21,3.776
1.475,1.571,0.172,0.185,-0.038,-0.93,0.401,0.21,3.781
1.477,1.571,0.168,0.193,-0.036,-0.936,0.401,0.21,3.786
1.479,1.571,0.165,0.2,-0.036,-0.94,0.401,0.21,3.791
1.481,1.571,0.161,0.208,-0.044,-0.936,0.401,0.21,3.796
1.483,1.571,0.157,0.215,-0.042,-0.941,0.401,0.21,3.801
1.486,1.571,0.153,0.222,-0.05,-0.936,0.401,0.21,3.806
1.489,1.571,0.148,0.228,-0.056,-0.932,0.401,0.21,3.811
1.491,1.571,0.143,0.235,-0.054,-0.935,0.402,0.21,3.816
1.494,1.571,0.138,0.241,-0.062,-0.928,0.402,0.21,3.821
1.497,1.571,0.132,0.247,-0.06,-0.93,0.402,0.21,3.826
1.501,1.571,0.126,0.253,-0.068,-0.923,0.402,0.21,3.831
1.505,1.571,0.119,0.258,-0.074,-0.916,0.402,0.21,3.836
1.508,1.571,0.113,0.264,-0.065,-0.923,0.402,0.21,3.841
1.512,1.571,0.107,0.268,-0.074,-0.913,0.402,0.21,3.846
1.516,1.571,0.099,0.273,-0.08,-0.905,0.402,0.21,3.851
1.519,1.571,0.093,0.277,-0.064,-0.919,0.402,0.21,3.856
1.523,1.571,0.086,0.281,-0.082,-0.889,0.402,0.201,3.861
1.527,1.571,0.079,0.285,-0.078,-0.872,0.402,0.184,3.866
1.531,1.571,0.072,0.288,-0.072,-0.86,0.402,0.169,3.871
1.535,1.571,0.065,0.291,-0.088,-0.821,0.403,0.151,3.876
1.539,1.571,0.058,0.293,-0.07,-0.819,0.403,0.135,3.881
1.543,1.571,0.051,0.296,-0.081,-0.787,0.403,0.119,3.886
1.547,1.571,0.043,0.298,-0.086,-0.758,0.403,0.101,3.891
1.551,1.571,0.036,0.299,-0.07,-0.753,0.403,0.085,3.897
1.555,1.571,0.029,0.301,-0.088,-0.711,0.403,0.067,3.902
1.559,1.571,0.022,0.302,-0.07,-0.708,0.403,0.052,3.907
1.562,1.571,0.016,0.302,-0.066,-0.692,0.403,0.037,3.912
1.566,1.571,0.009,0.303,-0.074,-0.663,0.403,0.022,3.917
1.569,1.571,0.004,0.303,-0.058,-0.661,0.403,0.009,3.922
1.572,1.571,-0.002,0.303,-0.069,-0.63,0.403,-0.005,3.927
1.575,1.571,-0.008,0.303,-0.059,-0.62,0.403,-0.018,3.932
1.577,1.571,-0.012,0.302,-0.039,-0.627,0.403,-0.027,3.937
1.58,1.571,-0.017,0.301,-0.058,-0.591,0.403,-0.039,3.942
1.582,1.571,-0.02,0.3,-0.039,-0.596,0.403,-0.048,3.947
1.584,1.571,-0.023,0.299,-0.029,-0.596,0.403,-0.054,3.952
1.586,1.571,-0.027,0.298,-0.038,-0.575,0.403,-0.062,3.957
1.586,1.571,-0.028,0.297,-0.014,-0.591,0.403,-0.066,3.962
1.587,1.571,-0.029,0.296,-0.012,-0.589,0.403,-0.068,3.967
1.588,1.571,-0.031,0.294,-0.02,-0.574,0.403,-0.072,3.972
1.588,1.571,-0.031,0.293,0.004,-0.596,0.403,-0.072,3.977
1.588,1.571,-0.031,0.291,-0.001,-0.59,0.403,-0.072,3.982
1.588,1.571,-0.031,0.29,0,-0.59,0.403,-0.072,3.987
1.587,1.571,-0.03,0.289,0.015,-0.606,0.403,-0.07,3.992
1.587,1.571,-0.029,0.287,0.012,-0.606,0.403,-0.067,3.997
1.586,1.571,-0.028,0.286,0.012,-0.609,0.403,-0.064,4.002
1.585,1.571,-0.026,0.285,0.019,-0.62,0.403,-0.061,4.007
1.584,1.571,-0.024,0.284,0.025,-0.633,0.403,-0.055,4.012
1.583,1.571,-0.022,0.283,0.017,-0.629,0.403,-0.052,4.017
1.582,1.571,-0.019,0.282,0.033,-0.653,0.403,-0.045,4.022
1.581,1.571,-0.018,0.281,0.015,-0.64,0.403,-0.041,4.027
1.579,1.571,-0.015,0.28,0.026,-0.658,0.403,-0.036,4.032
1.578,1.571,-0.013,0.28,0.031,-0.671,0.403,-0.03,4.037
1.577,1.571,-0.011,0.279,0.016,-0.661,0.403,-0.026,4.042
1.576,1.571,-0.009,0.279,0.026,-0.678,0.403,-0.021,4.047
1.574,1.571,-0.006,0.279,0.031,-0.692,0.403,-0.014,4.052
1.573,1.571,-0.004,0.278,0.016,-0.682,0.403,-0.01,4.057
1.572,1.571,-0.003,0.278,0.019,-0.691,0.403,-0.006,4.062
1.571,1.571,-0.001,0.278,0.025,-0.705,0.403,-0.001,4.067
1.571,1.571,0,0.278,0.002,-0.683,0.403,0,4.072
1.57,1.571,0.002,0.278,0.021,-0.708,0.403,0.004,4.077
1.569,1.571,0.003,0.278,0.018,-0.71,0.403,0.008,4.082
1.568,1.571,0.004,0.279,0.011,-0.707,0.403,0.01,4.087
1.568,1.571,0.005,0.279,0.005,-0.703,0.403,0.012,4.092
1.568,1.571,0.006,0.279,0.006,-0.707,0.403,0.013,4.097
1.567,1.571,0.006,0.279,0.006,-0.708,0.403,0.014,4.102
1.567,1.571,0.006,0.28,-0.001,-0.702,0.403,0.014,4.107
1.567,1.571,0.007,0.28,0.008,-0.712,0.403,0.015,4.112
1.567,1.571,0.007,0.28,-0.002,-0.704,0.403,0.015,4.117
1.567,1.571,0.007,0.281,0,-0.706,0.403,0.015,4.122
1.567,1.571,0.007,0.281,0,-0.706,0.403,0.015,4.127
1.567,1.571,0.007,0.281,0,-0.706,0.403,0.015,4.132
1.567,1.571,0.006,0.281,-0.007,-0.697,0.403,0.014,4.137
1.567,1.571,0.007,0.282,0.009,-0.715,0.403,0.015,4.142
1.567,1.571,0.006,0.282,-0.009,-0.696,0.403,0.014,4.147
1.567,1.571,0.006,0.282,0.002,-0.707,0.403,0.014,4.152
1.567,1.571,0.006,0.283,0,-0.705,0.403,0.014,4.157
1.567,1.571,0.006,0.283,0,-0.706,0.403,0.014,4.162
1.567,1.571,0.006,0.283,0,-0.706,0.403,0.014,4.167
1.567,1.571,0.006,0.283,0,-0.706,0.403,0.014,4.172
1.567,1.571,0.006,0.284,0,-0.707,0.403,0.014,4.177
1.567,1.571,0.007,0.284,0.007,-0.716,0.403,0.015,4.182
1.568,1.571,0.006,0.284,-0.016,-0.689,0.403,0.013,4.187
1.568,1.571,0.006,0.284,0.003,-0.709,0.403,0.013,4.192
1.568,1.571,0.006,0.285,-0.001,-0.705,0.403,0.013,4.197
1.568,1.571,0.006,0.285,0,-0.706,0.403,0.013,4.202
1.568,1.571,0.006,0.285,0,-0.706,0.403,0.013,4.207
1.568,1.571,0.006,0.286,0,-0.707,0.403,0.013,4.212
1.568,1.571,0.006,0.286,0,-0.707,0.403,0.013,4.217
1.568,1.571,0.005,0.286,-0.007,-0.698,0.403,0.012,4.222
1.568,1.571,0.006,0.286,0.009,-0.716,0.403,0.013,4.227
1.567,1.571,0.006,0.287,0.006,-0.715,0.403,0.014,4.232
1.568,1.571,0.006,0.287,-0.008,-0.7,0.403,0.013,4.237
1.568,1.571,0.006,0.287,0.002,-0.71,0.403,0.013,4.242
1.567,1.571,0.006,0.287,0.007,-0.717,0.403,0.014,4.247
1.568,1.571,0.006,0.288,-0.009,-0.7,0.403,0.013,4.252
1.567,1.571,0.006,0.288,0.009,-0.72,0.403,0.014,4.257
1.567,1.571,0.006,0.288,-0.002,-0.709,0.403,0.014,4.262
1.568,1.571,0.006,0.288,-0.007,-0.703,0.403,0.013,4.267
1.567,1.571,0.006,0.289,0.009,-0.72,0.403,0.014,4.272
1.567,1.571,0.006,0.289,-0.002,-0.71,0.403,0.014,4.277
1.568,1.571,0.006,0.289,-0.007,-0.703,0.403,0.013,4.282
1.567,1.571,0.006,0.289,0.009,-0.721,0.403,0.014,4.287
1.567,1.571,0.006,0.29,-0.002,-0.711,0.403,0.014,4.292
1.568,1.571,0.006,0.29,-0.007,-0.704,0.403,0.013,4.297
1.568,1.571,0.006,0.29,0.001,-0.713,0.403,0.013,4.302
1.567,1.571,0.006,0.29,0.007,-0.721,0.403,0.014,4.307
1.568,1.571,0.006,0.291,-0.009,-0.703,0.403,0.013,4.312
1.568,1.571,0.006,0.291,0.002,-0.714,0.403,0.013,4.317
1.568,1.571,0.006,0.291,0,-0.712,0.403,0.013,4.322
1.568,1.571,0.006,0.291,0,-0.713,0.403,0.013,4.327
1.568,1.571,0.006,0.292,0,-0.713,0.403,0.013,4.332
1.568,1.571,0.006,0.292,0,-0.713,0.403,0.013,4.337
1.568,1.571,0.006,0.292,0,-0.713,0.403,0.013,4.342
1.568,1.571,0.006,0.292,0,-0.714,0.403,0.013,4.347
1.568,1.571,0.006,0.293,0,-0.714,0.403,0.013,4.352
1.567,1.571,0.006,0.293,0.007,-0.723,0.403,0.014,4.357
1.568,1.571,0.006,0.293,-0.009,-0.706,0.403,0.013,4.362
1.568,1.571,0.006,0.294,0.002,-0.716,0.403,0.013,4.367
1.568,1.571,0.006,0.294,0,-0.715,0.403,0.013,4.372
1.568,1.571,0.006,0.294,0,-0.715,0.403,0.013,4.377
1.568,1.571,0.005,0.294,-0.007,-0.706,0.403,0.012,4.382
1.567,1.571,0.006,0.295,0.016,-0.734,0.403,0.014,4.387
1.568,1.571,0.006,0.295,-0.01,-0.705,0.403,0.013,4.392
1.568,1.571,0.006,0.295,0.002,-0.718,0.403,0.013,4.397
1.567,1.571,0.007,0.295,0.021,-0.744,0.403,0.017,4.402
1.568,1.571,0.006,0.296,-0.026,-0.691,0.403,0.013,4.407
1.568,1.571,0.005,0.296,-0.002,-0.713,0.403,0.012,4.412
1.567,1.571,0.007,0.296,0.03,-0.752,0.403,0.017,4.417
1.568,1.571,0.006,0.296,-0.028,-0.69,0.403,0.013,4.422
1.567,1.571,0.006,0.297,0.013,-0.733,0.403,0.014,4.427
1.568,1.571,0.006,0.297,-0.01,-0.708,0.403,0.013,4.432
1.568,1.571,0.006,0.297,0.002,-0.72,0.403,0.013,4.437
1.568,1.571,0.005,0.297,-0.008,-0.709,0.403,0.012,4.442
1.568,1.571,0.006,0.298,0.009,-0.728,0.403,0.013,4.447
1.568,1.571,0.006,0.298,-0.002,-0.717,0.403,0.013,4.452
