theta,reference,proportional,integral,derivative,dutycycle,g_comp,f_comp,time
-1.554,-1.571,-0.03,-0.163,0.022,0.643,-0.403,-0.07,3.641
-1.555,-1.571,-0.028,-0.164,0.018,0.643,-0.403,-0.066,3.646
-1.555,-1.571,-0.028,-0.165,-0.004,0.665,-0.403,-0.066,3.651
-1.556,-1.571,-0.027,-0.166,0.023,0.635,-0.403,-0.062,3.656
-1.556,-1.571,-0.026,-0.168,0.003,0.654,-0.403,-0.061,3.661
-1.556,-1.571,-0.026,-0.169,-0.001,0.659,-0.403,-0.061,3.666
-1.557,-1.571,-0.025,-0.17,0.007,0.65,-0.403,-0.059,3.671
-1.557,-1.571,-0.025,-0.171,-0.001,0.66,-0.403,-0.059,3.676
-1.557,-1.571,-0.025,-0.172,0.008,0.65,-0.403,-0.058,3.681
-1.557,-1.571,-0.025,-0.173,-0.009,0.67,-0.403,-0.059,3.686
-1.557,-1.571,-0.025,-0.174,0.002,0.66,-0.403,-0.059,3.691
-1.557,-1.571,-0.025,-0.176,0,0.663,-0.403,-0.059,3.696
-1.557,-1.571,-0.025,-0.177,0,0.664,-0.403,-0.059,3.701
-1.557,-1.571,-0.025,-0.178,0,0.665,-0.403,-0.059,3.706
-1.556,-1.571,-0.026,-0.179,-0.007,0.676,-0.403,-0.061,3.711
-1.557,-1.571,-0.025,-0.18,0.016,0.65,-0.403,-0.058,3.716
-1.557,-1.571,-0.025,-0.181,-0.01,0.679,-0.403,-0.059,3.721
-1.557,-1.571,-0.025,-0.183,0.002,0.668,-0.403,-0.059,3.726
-1.557,-1.571,-0.025,-0.184,0,0.672,-0.403,-0.059,3.731
-1.557,-1.571,-0.025,-0.185,0,0.672,-0.403,-0.059,3.736
-1.557,-1.571,-0.025,-0.186,0,0.673,-0.403,-0.059,3.741
-1.557,-1.571,-0.025,-0.187,0,0.675,-0.403,-0.059,3.746
-1.557,-1.571,-0.025,-0.188,0,0.676,-0.403,-0.059,3.751
-1.557,-1.571,-0.025,-0.189,0,0.677,-0.403,-0.059,3.756
-1.557,-1.571,-0.025,-0.191,0,0.678,-0.403,-0.059,3.761
-1.557,-1.571,-0.025,-0.192,0,0.679,-0.403,-0.059,3.766
-1.557,-1.571,-0.025,-0.193,0,0.68,-0.403,-0.059,3.771
-1.557,-1.571,-0.025,-0.194,0,0.682,-0.403,-0.059,3.776
-1.557,-1.571,-0.025,-0.195,0,0.683,-0.403,-0.059,3.781
-1.557,-1.571,-0.025,-0.196,0,0.684,-0.403,-0.059,3.786
-1.557,-1.571,-0.025,-0.198,0,0.685,-0.403,-0.059,3.791
-1.557,-1.571,-0.025,-0.199,0,0.686,-0.403,-0.059,3.796
-1.557,-1.571,-0.025,-0.2,0,0.687,-0.403,-0.059,3.801
-1.557,-1.571,-0.025,-0.201,0,0.688,-0.403,-0.059,3.806
-1.557,-1.571,-0.025,-0.202,0,0.69,-0.403,-0.059,3.811
-1.557,-1.571,-0.025,-0.203,0,0.691,-0.403,-0.059,3.816
-1.557,-1.571,-0.025,-0.204,0,0.692,-0.403,-0.059,3.821
-1.557,-1.571,-0.025,-0.206,0,0.693,-0.403,-0.059,3.826
-1.557,-1.571,-0.025,-0.207,0,0.694,-0.403,-0.059,3.831
-1.557,-1.571,-0.025,-0.208,0,0.695,-0.403,-0.059,3.836
-1.557,-1.571,-0.025,-0.209,0,0.697,-0.403,-0.059,3.841
-1.557,-1.571,-0.025,-0.21,0,0.698,-0.403,-0.059,3.846
-1.557,-1.571,-0.025,-0.211,0,0.699,-0.403,-0.059,3.852
-1.557,-1.571,-0.025,-0.213,0,0.7,-0.403,-0.059,3.857
-1.557,-1.571,-0.025,-0.214,0,0.701,-0.403,-0.059,3.862
-1.557,-1.571,-0.025,-0.215,0,0.702,-0.403,-0.059,3.867
-1.557,-1.571,-0.025,-0.216,0,0.703,-0.403,-0.059,3.872
-1.557,-1.571,-0.025,-0.217,0,0.705,-0.403,-0.059,3.877
-1.557,-1.571,-0.025,-0.218,0,0.706,-0.403,-0.059,3.882
-1.557,-1.571,-0.025,-0.219,0,0.707,-0.403,-0.059,3.887
-1.557,-1.571,-0.025,-0.221,0,0.708,-0.403,-0.059,3.892
-1.557,-1.571,-0.025,-0.222,0,0.709,-0.403,-0.059,3.897
-1.557,-1.571,-0.025,-0.223,0,0.71,-0.403,-0.059,3.902
-1.557,-1.571,-0.025,-0.224,0,0.712,-0.403,-0.059,3.907
-1.557,-1.571,-0.025,-0.225,0,0.713,-0.403,-0.059,3.912
-1.557,-1.571,-0.025,-0.226,0,0.714,-0.403,-0.059,3.917
-1.557,-1.571,-0.025,-0.228,0,0.715,-0.403,-0.059,3.922
-1.557,-1.571,-0.025,-0.229,0,0.716,-0.403,-0.059,3.927
-1.557,-1.571,-0.025,-0.23,0,0.717,-0.403,-0.059,3.932
-1.557,-1.571,-0.025,-0.231,0,0.718,-0.403,-0.059,3.937
-1.557,-1.571,-0.025,-0.232,0,0.72,-0.403,-0.059,3.942
-1.557,-1.571,-0.025,-0.233,0,0.721,-0.403,-0.059,3.947
-1.557,-1.571,-0.025,-0.234,0,0.722,-0.403,-0.059,3.952
-1.557,-1.571,-0.025,-0.236,0,0.723,-0.403,-0.059,3.957
-1.557,-1.571,-0.025,-0.237,0,0.724,-0.403,-0.059,3.962
-1.557,-1.571,-0.025,-0.238,0,0.725,-0.403,-0.059,3.967
-1.557,-1.571,-0.025,-0.239,0,0.727,-0.403,-0.059,3.972
-1.557,-1.571,-0.025,-0.24,0,0.728,-0.403,-0.059,3.977
-1.557,-1.571,-0.025,-0.241,0,0.729,-0.403,-0.059,3.982
-1.557,-1.571,-0.025,-0.243,0,0.73,-0.403,-0.059,3.987
-1.557,-1.571,-0.025,-0.244,0,0.731,-0.403,-0.059,3.992
-1.557,-1.571,-0.025,-0.245,0.007,0.723,-0.403,-0.058,3.997
-1.557,-1.571,-0.025,-0.246,-0.001,0.733,-0.403,-0.058,4.002
-1.557,-1.571,-0.025,-0.247,-0.007,0.742,-0.403,-0.059,4.007
-1.557,-1.571,-0.025,-0.248,0.001,0.734,-0.403,-0.059,4.012
-1.557,-1.571,-0.025,-0.249,0,0.737,-0.403,-0.059,4.017
-1.557,-1.571,-0.025,-0.251,0,0.738,-0.403,-0.059,4.022
-1.557,-1.571,-0.025,-0.252,0,0.739,-0.403,-0.059,4.027
-1.557,-1.571,-0.025,-0.253,0,0.74,-0.403,-0.059,4.032
-1.557,-1.571,-0.025,-0.254,0,0.742,-0.403,-0.059,4.037
-1.557,-1.571,-0.025,-0.255,0,0.743,-0.403,-0.059,4.042
-1.556,-1.571,-0.026,-0.256,-0.007,0.753,-0.403,-0.061,4.047
-1.557,-1.571,-0.025,-0.258,0.016,0.727,-0.403,-0.058,4.052
-1.557,-1.571,-0.025,-0.259,-0.003,0.747,-0.403,-0.058,4.057
-1.557,-1.571,-0.025,-0.26,0.001,0.745,-0.403,-0.058,4.062
-1.557,-1.571,-0.025,-0.261,0,0.747,-0.403,-0.058,4.067
-1.557,-1.571,-0.025,-0.262,0,0.748,-0.403,-0.058,4.072
-1.557,-1.571,-0.025,-0.263,0,0.749,-0.403,-0.058,4.077
-1.557,-1.571,-0.025,-0.264,-0.007,0.759,-0.403,-0.059,4.082
-1.557,-1.571,-0.025,-0.265,0.009,0.742,-0.403,-0.058,4.087
-1.557,-1.571,-0.025,-0.267,-0.009,0.763,-0.403,-0.059,4.092
-1.557,-1.571,-0.025,-0.268,0.009,0.744,-0.403,-0.058,4.097
-1.557,-1.571,-0.025,-0.269,-0.002,0.756,-0.403,-0.058,4.102
-1.557,-1.571,-0.025,-0.27,0,0.755,-0.403,-0.058,4.107
-1.557,-1.571,-0.024,-0.271,0.007,0.748,-0.403,-0.057,4.112
-1.557,-1.571,-0.024,-0.272,-0.001,0.757,-0.403,-0.057,4.117
-1.557,-1.571,-0.024,-0.273,0,0.757,-0.403,-0.057,4.122
-1.557,-1.571,-0.024,-0.274,0,0.758,-0.403,-0.057,4.127
-1.557,-1.571,-0.024,-0.276,0,0.759,-0.403,-0.057,4.132
-1.557,-1.571,-0.024,-0.277,0,0.76,-0.403,-0.057,4.137
-1.558,-1.571,-0.024,-0.278,0.007,0.752,-0.403,-0.055,4.142
-1.558,-1.571,-0.024,-0.279,-0.001,0.762,-0.403,-0.055,4.147
-1.558,-1.571,-0.024,-0.28,0,0.761,-0.403,-0.055,4.152
-1.558,-1.571,-0.024,-0.281,0,0.763,-0.403,-0.055,4.157
-1.558,-1.571,-0.023,-0.282,0.007,0.755,-0.403,-0.054,4.162
-1.558,-1.571,-0.023,-0.283,-0.001,0.765,-0.403,-0.054,4.167
-1.558,-1.571,-0.023,-0.284,0,0.764,-0.403,-0.054,4.172
-1.558,-1.571,-0.023,-0.285,0.007,0.756,-0.403,-0.053,4.177
-1.558,-1.571,-0.023,-0.286,-0.001,0.766,-0.403,-0.053,4.182
-1.559,-1.571,-0.022,-0.287,0.008,0.756,-0.403,-0.052,4.187
-1.559,-1.571,-0.022,-0.288,0.006,0.757,-0.403,-0.05,4.192
-1.559,-1.571,-0.022,-0.289,-0.001,0.765,-0.403,-0.05,4.197
-1.559,-1.571,-0.021,-0.29,0.008,0.755,-0.403,-0.049,4.202
-1.559,-1.571,-0.02,-0.291,0.006,0.756,-0.403,-0.048,4.207
-1.559,-1.571,-0.02,-0.292,-0.001,0.764,-0.403,-0.048,4.212
-1.56,-1.571,-0.02,-0.293,0.008,0.754,-0.403,-0.046,4.217
-1.56,-1.571,-0.019,-0.294,0.006,0.755,-0.403,-0.045,4.222
-1.56,-1.571,-0.019,-0.295,-0.001,0.763,-0.403,-0.045,4.227
-1.56,-1.571,-0.019,-0.295,0.008,0.753,-0.403,-0.044,4.232
-1.56,-1.571,-0.019,-0.296,-0.002,0.763,-0.403,-0.044,4.237
-1.561,-1.571,-0.018,-0.297,0.008,0.753,-0.403,-0.043,4.242
-1.561,-1.571,-0.018,-0.298,0.006,0.754,-0.403,-0.041,4.247
-1.561,-1.571,-0.018,-0.299,-0.001,0.762,-0.403,-0.041,4.252
-1.561,-1.571,-0.017,-0.3,0.008,0.752,-0.403,-0.04,4.257
-1.562,-1.571,-0.017,-0.3,0.006,0.753,-0.403,-0.039,4.262
-1.562,-1.571,-0.017,-0.301,-0.001,0.76,-0.403,-0.039,4.267
-1.562,-1.571,-0.016,-0.302,0.008,0.75,-0.403,-0.037,4.272
-1.562,-1.571,-0.015,-0.302,0.006,0.751,-0.403,-0.036,4.277
-1.562,-1.571,-0.015,-0.303,-0.001,0.759,-0.403,-0.036,4.282
-1.563,-1.571,-0.015,-0.304,0.008,0.749,-0.403,-0.035,4.287
-1.563,-1.571,-0.014,-0.304,0.006,0.749,-0.403,-0.034,4.292
-1.563,-1.571,-0.014,-0.305,-0.001,0.757,-0.403,-0.034,4.297
-1.563,-1.571,-0.014,-0.306,0.008,0.747,-0.403,-0.032,4.302
-1.563,-1.571,-0.013,-0.306,0.006,0.748,-0.403,-0.031,4.307
-1.563,-1.571,-0.013,-0.307,-0.001,0.755,-0.403,-0.031,4.312
-1.564,-1.571,-0.013,-0.308,0.008,0.745,-0.403,-0.03,4.317
-1.564,-1.571,-0.013,-0.308,-0.002,0.755,-0.403,-0.03,4.322
-1.564,-1.571,-0.012,-0.309,0.015,0.735,-0.403,-0.027,4.327
-1.564,-1.571,-0.012,-0.309,-0.003,0.754,-0.403,-0.027,4.332
-1.564,-1.571,-0.012,-0.31,0.001,0.751,-0.403,-0.027,4.337
-1.565,-1.571,-0.011,-0.31,0.007,0.743,-0.403,-0.026,4.342
-1.565,-1.571,-0.01,-0.311,0.006,0.743,-0.403,-0.024,4.347
-1.565,-1.571,-0.01,-0.311,-0.001,0.75,-0.403,-0.024,4.352
-1.565,-1.571,-0.01,-0.312,0.008,0.74,-0.403,-0.023,4.357
-1.565,-1.571,-0.01,-0.312,-0.002,0.75,-0.403,-0.023,4.362
-1.565,-1.571,-0.01,-0.313,0,0.748,-0.403,-0.023,4.367
-1.566,-1.571,-0.009,-0.313,0.007,0.74,-0.403,-0.022,4.372
-1.566,-1.571,-0.009,-0.313,-0.001,0.749,-0.403,-0.022,4.377
-1.566,-1.571,-0.009,-0.314,0,0.748,-0.403,-0.022,4.382
-1.566,-1.571,-0.009,-0.314,0.007,0.739,-0.403,-0.021,4.387
-1.566,-1.571,-0.009,-0.315,-0.001,0.748,-0.403,-0.021,4.392
-1.566,-1.571,-0.009,-0.315,0,0.747,-0.403,-0.021,4.397
-1.566,-1.571,-0.009,-0.315,0,0.748,-0.403,-0.021,4.402
-1.566,-1.571,-0.009,-0.316,0,0.748,-0.403,-0.021,4.407
-1.566,-1.571,-0.008,-0.316,0.007,0.739,-0.403,-0.019,4.412
-1.566,-1.571,-0.008,-0.317,-0.001,0.748,-0.403,-0.019,4.417
-1.566,-1.571,-0.008,-0.317,0,0.747,-0.403,-0.019,4.422
-1.566,-1.571,-0.009,-0.317,-0.007,0.757,-0.403,-0.021,4.427
-1.566,-1.571,-0.008,-0.318,0.009,0.739,-0.403,-0.019,4.432
-1.566,-1.571,-0.008,-0.318,-0.002,0.75,-0.403,-0.019,4.437
-1.567,-1.571,-0.008,-0.318,0.008,0.739,-0.403,-0.018,4.443
-1.566,-1.571,-0.008,-0.319,-0.009,0.758,-0.403,-0.019,4.448
-1.567,-1.571,-0.008,-0.319,0.009,0.739,-0.403,-0.018,4.453
-1.567,-1.571,-0.008,-0.32,-0.002,0.75,-0.403,-0.018,4.458
-1.567,-1.571,-0.008,-0.32,0,0.748,-0.403,-0.018,4.463
-1.567,-1.571,-0.007,-0.32,0.007,0.74,-0.403,-0.017,4.468
-1.567,-1.571,-0.007,-0.321,-0.001,0.749,-0.403,-0.017,4.473
-1.567,-1.571,-0.008,-0.321,-0.007,0.756,-0.403,-0.018,4.478
-1.567,-1.571,-0.007,-0.321,0.009,0.739,-0.403,-0.017,4.483
-1.567,-1.571,-0.007,-0.322,-0.002,0.75,-0.403,-0.017,4.488
-1.567,-1.571,-0.007,-0.322,0,0.748,-0.403,-0.017,4.493
-1.567,-1.571,-0.007,-0.322,0,0.749,-0.403,-0.017,4.498
-1.567,-1.571,-0.007,-0.323,0,0.749,-0.403,-0.017,4.503
-1.567,-1.571,-0.007,-0.323,0.007,0.74,-0.403,-0.015,4.508
-1.567,-1.571,-0.007,-0.323,-0.001,0.749,-0.403,-0.015,4.513
-1.567,-1.571,-0.007,-0.323,0,0.748,-0.403,-0.015,4.518
-1.567,-1.571,-0.006,-0.324,0.007,0.74,-0.403,-0.014,4.523
-1.567,-1.571,-0.006,-0.324,-0.001,0.748,-0.403,-0.014,4.528
-1.567,-1.571,-0.006,-0.324,0,0.747,-0.403,-0.014,4.533
-1.567,-1.571,-0.006,-0.325,0,0.748,-0.403,-0.014,4.538
-1.567,-1.571,-0.006,-0.325,0,0.748,-0.403,-0.014,4.543
-1.568,-1.571,-0.006,-0.325,0.007,0.739,-0.403,-0.013,4.548
-1.568,-1.571,-0.006,-0.325,-0.001,0.748,-0.403,-0.013,4.553
-1.568,-1.571,-0.006,-0.326,0,0.746,-0.403,-0.013,4.558
-1.568,-1.571,-0.006,-0.326,0,0.747,-0.403,-0.013,4.563
-1.568,-1.571,-0.006,-0.326,0,0.747,-0.403,-0.013,4.568
-1.568,-1.571,-0.006,-0.326,0,0.748,-0.403,-0.013,4.573
-1.568,-1.571,-0.006,-0.327,0,0.748,-0.403,-0.013,4.578
-1.568,-1.571,-0.006,-0.327,0,0.748,-0.403,-0.013,4.583
-1.568,-1.571,-0.006,-0.327,0,0.748,-0.403,-0.013,4.588
-1.568,-1.571,-0.006,-0.327,0,0.749,-0.403,-0.013,4.593
-1.568,-1.571,-0.005,-0.328,0.007,0.74,-0.403,-0.012,4.598
-1.568,-1.571,-0.006,-0.328,-0.009,0.758,-0.403,-0.013,4.603
-1.568,-1.571,-0.005,-0.328,0.009,0.738,-0.403,-0.012,4.608
-1.568,-1.571,-0.005,-0.328,-0.002,0.749,-0.403,-0.012,4.613
-1.568,-1.571,-0.006,-0.328,-0.007,0.757,-0.403,-0.013,4.618
-1.568,-1.571,-0.005,-0.329,0.009,0.739,-0.403,-0.012,4.623
-1.568,-1.571,-0.005,-0.329,-0.002,0.75,-0.403,-0.012,4.628
-1.568,-1.571,-0.005,-0.329,0,0.748,-0.403,-0.012,4.633
-1.568,-1.571,-0.004,-0.329,0.007,0.74,-0.403,-0.01,4.638
-1.568,-1.571,-0.005,-0.33,-0.009,0.758,-0.403,-0.012,4.643
-1.568,-1.571,-0.005,-0.33,0.002,0.747,-0.403,-0.012,4.648
-1.568,-1.571,-0.005,-0.33,0,0.75,-0.403,-0.012,4.653
-1.568,-1.571,-0.005,-0.33,0,0.75,-0.403,-0.012,4.658
-1.568,-1.571,-0.005,-0.33,0,0.75,-0.403,-0.012,4.663
-1.568,-1.571,-0.004,-0.331,0.007,0.741,-0.403,-0.01,4.668
-1.568,-1.571,-0.004,-0.331,-0.001,0.75,-0.403,-0.01,4.673
-1.568,-1.571,-0.004,-0.331,0,0.748,-0.403,-0.01,4.678
-1.568,-1.571,-0.004,-0.331,0,0.749,-0.403,-0.01,4.683
-1.569,-1.571,-0.004,-0.331,0.007,0.74,-0.403,-0.009,4.688
-1.568,-1.571,-0.004,-0.332,-0.009,0.758,-0.403,-0.01,4.693
-1.569,-1.571,-0.004,-0.332,0.009,0.739,-0.403,-0.009,4.698
-1.569,-1.571,-0.004,-0.332,-0.002,0.75,-0.403,-0.009,4.703
-1.568,-1.571,-0.004,-0.332,-0.007,0.757,-0.403,-0.01,4.708
-1.569,-1.571,-0.004,-0.332,0.009,0.739,-0.403,-0.009,4.713
-1.569,-1.571,-0.003,-0.333,0.006,0.741,-0.403,-0.008,4.718
-1.569,-1.571,-0.003,-0.333,-0.001,0.748,-0.403,-0.008,4.723
-1.569,-1.571,-0.003,-0.333,0,0.746,-0.403,-0.008,4.728
-1.569,-1.571,-0.003,-0.333,0,0.747,-0.403,-0.008,4.733
-1.569,-1.571,-0.003,-0.333,0,0.747,-0.403,-0.008,4.738
-1.569,-1.571,-0.004,-0.333,-0.007,0.756,-0.403,-0.009,4.743
-1.569,-1.571,-0.003,-0.333,0.009,0.739,-0.403,-0.008,4.748
-1.569,-1.571,-0.003,-0.334,-0.002,0.749,-0.403,-0.008,4.753
-1.569,-1.571,-0.003,-0.334,0,0.747,-0.403,-0.008,4.758
-1.569,-1.571,-0.003,-0.334,0.007,0.739,-0.403,-0.006,4.763
-1.569,-1.571,-0.003,-0.334,-0.001,0.747,-0.403,-0.006,4.768
-1.569,-1.571,-0.003,-0.334,0,0.746,-0.403,-0.006,4.773
-1.569,-1.571,-0.003,-0.334,-0.007,0.756,-0.403,-0.008,4.778
-1.569,-1.571,-0.003,-0.334,0.009,0.738,-0.403,-0.006,4.783
-1.569,-1.571,-0.003,-0.335,-0.002,0.748,-0.403,-0.006,4.788
-1.569,-1.571,-0.003,-0.335,0,0.746,-0.403,-0.006,4.793
-1.57,-1.571,-0.002,-0.335,0.007,0.738,-0.403,-0.005,4.798
-1.569,-1.571,-0.003,-0.335,-0.009,0.756,-0.403,-0.006,4.803
-1.57,-1.571,-0.002,-0.335,0.009,0.736,-0.403,-0.005,4.808
-1.57,-1.571,-0.002,-0.335,-0.002,0.747,-0.403,-0.005,4.813
-1.57,-1.571,-0.002,-0.335,0,0.745,-0.403,-0.005,4.818
-1.57,-1.571,-0.002,-0.335,0,0.746,-0.403,-0.005,4.823
-1.57,-1.571,-0.002,-0.335,0,0.746,-0.403,-0.005,4.828
-1.57,-1.571,-0.002,-0.336,0,0.746,-0.403,-0.005,4.833
-1.57,-1.571,-0.002,-0.336,0,0.746,-0.403,-0.005,4.838
-1.57,-1.571,-0.002,-0.336,0,0.746,-0.403,-0.005,4.843
-1.57,-1.571,-0.002,-0.336,0,0.746,-0.403,-0.005,4.848
-1.57,-1.571,-0.002,-0.336,0,0.746,-0.403,-0.005,4.853
-1.57,-1.571,-0.002,-0.336,0,0.746,-0.403,-0.005,4.858
-1.57,-1.571,-0.002,-0.336,0,0.746,-0.403,-0.005,4.863
-1.57,-1.571,-0.002,-0.336,0,0.746,-0.403,-0.005,4.868
-1.57,-1.571,-0.002,-0.336,0,0.746,-0.403,-0.005,4.873
-1.57,-1.571,-0.002,-0.336,0,0.747,-0.403,-0.005,4.878
-1.57,-1.571,-0.002,-0.336,0.007,0.738,-0.403,-0.004,4.883
-1.57,-1.571,-0.002,-0.337,-0.001,0.746,-0.403,-0.004,4.888
-1.57,-1.571,-0.002,-0.337,-0.007,0.754,-0.403,-0.005,4.893
-1.57,-1.571,-0.002,-0.337,0.001,0.746,-0.403,-0.005,4.898
-1.57,-1.571,-0.002,-0.337,0,0.747,-0.403,-0.005,4.903
-1.57,-1.571,-0.002,-0.337,0,0.747,-0.403,-0.005,4.908
-1.57,-1.571,-0.002,-0.337,0.007,0.738,-0.403,-0.004,4.913
-1.57,-1.571,-0.002,-0.337,-0.001,0.747,-0.403,-0.004,4.918
-1.57,-1.571,-0.002,-0.337,-0.007,0.754,-0.403,-0.005,4.923
-1.57,-1.571,-0.002,-0.337,0.009,0.737,-0.403,-0.004,4.928
-1.57,-1.571,-0.002,-0.337,-0.002,0.747,-0.403,-0.004,4.933
-1.57,-1.571,-0.002,-0.337,0,0.745,-0.403,-0.004,4.938
-1.57,-1.571,-0.002,-0.338,0,0.746,-0.403,-0.004,4.943
-1.57,-1.571,-0.002,-0.338,-0.007,0.755,-0.403,-0.005,4.948
-1.57,-1.571,-0.002,-0.338,0.009,0.737,-0.403,-0.004,4.953
-1.57,-1.571,-0.002,-0.338,-0.002,0.748,-0.403,-0.004,4.958
-1.57,-1.571,-0.002,-0.338,-0.007,0.755,-0.403,-0.005,4.963
-1.57,-1.571,-0.002,-0.338,0.009,0.738,-0.403,-0.004,4.968
-1.57,-1.571,-0.002,-0.338,-0.002,0.748,-0.403,-0.004,4.973
-1.57,-1.571,-0.002,-0.338,0,0.746,-0.403,-0.004,4.978
-1.57,-1.571,-0.002,-0.338,0,0.747,-0.403,-0.004,4.983
-1.57,-1.571,-0.002,-0.338,0,0.747,-0.403,-0.004,4.988
-1.57,-1.571,-0.002,-0.338,0,0.747,-0.403,-0.004,4.993
-1.57,-1.571,-0.002,-0.338,0,0.747,-0.403,-0.004,4.998
-1.57,-1.571,-0.002,-0.338,0,0.747,-0.403,-0.004,5.003
